web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1727116426-21","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","4.5 Zimmer, 150m², Preis auf Anfrage","","","","4.5 Zimmer, 150m², Preis auf Anfrage Lindstrasse 16, 8400 WinterthurExklusive Wohnung in erstklassiger Lage mit luxuriösem Ausbaustandard In unmittelbarer Nähe zum Bahnhof Winterthur, zur charmanten Altstadt und den zahlreichen Museen entsteht eine außergewöhnliche Wohnung mit höchstem Ausbaustandard in einem wunderschönen englischen Garten mit altem Baumbestand.Das Gebäude befindet sich in prominenter Lage, leicht erhöht am Eingang zur Repräsentationsmeile „Lindstrasse“. Durch die markante Architektur und die repräsentative Lage ist das „Lindeneck“ in Winterthur stadtbekannt. Das Grundstück mit seinem historischen Villengarten liegt direkt neben dem Kantonsspital Winterthur.Die Wohnung ist bequem über einen Aufzug mit privatem Zugang erreichbar. Sie verfügt über ein Master-Bedroom mit en-suite-Bad und Dusche. Ein weiteres Schlafzimmer mit en-suite-Bad, ausgestattet mit einer Badewanne, bietet zudem zwei separate Reduits/Garderoben. Ein zusätzliches Zimmer kann als Ankleide- oder Arbeitszimmer genutzt werden. Ein stilvolles Gäste-WC ist ebenfalls vorhanden. Alle Nassräume sind mit Oberlichtern versehen, die für ein angenehmes Tageslicht sorgen. Der praktische Waschturm mit Waschmaschine und Trockner ist in einem weiteren Reduit untergebracht.Das riesige, lichtdurchflutete Wohnzimmer mit großen Panoramafenstern bietet zusammen mit dem offenen Küchen- und Essbereich über 65 m² Wohnfläche. Ein großer Kamin sorgt für eine behagliche Atmosphäre. Die luxuriöse Wohnküche ist mit modernsten Geräten ausgestattet, darunter ein großzügiger Kühlschrank, Gefrierschrank, Backofen und Steamer. Die großzügige Kochinsel ist mit einem hochwertigen Bora-Induktionskochfeld versehen.In allen Räumen wurde edles, helles Eichenparkett verlegt. Die Badezimmerwände sind mit exklusiven Materialien verkleidet, was diese Wohnung zu einem einzigartigen Objekt mit Eigentumsstandard macht.Zusätzlich bietet die Wohnung einen geräumigen Kellerraum (ein weiterer Raum steht bei Bedarf zur Verfügung). Ein spektakuläres Highlight ist der Zugang zum Dachgarten, der von einem Landschaftsarchitekten liebevoll gestaltet wurde. Hier können Sie auf einer großen Fläche entspannte Grillabende genießen oder einfach die Seele baumeln lassen.Einkaufsmöglichkeiten, Restaurants, Apotheken und Fitnesscenter befinden sich in unmittelbarer Nähe. Der Bahnhof Winterthur ist nur etwa 400 m entfernt und in vier Gehminuten erreichbar. Mit den öffentlichen Verkehrsmitteln sind Sie in wenigen Minuten in Zürich, und auch die Autobahn ist schnell erreichbar.Die gezeigten Bilder dienen der Visualisierung und repräsentieren den möglichen Ausbaustandard.Für weitere Informationen stehen wir Ihnen gerne über das Kontaktformular zur Verfügung."
"1727116426-22","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","Lindstrasse 16, 8400 Winterthur","","","4.5 Zimmer, 150m², Preis auf Anfrage Lindstrasse 16, 8400 WinterthurExklusive Wohnung in erstklassiger Lage mit luxuriösem Ausbaustandard In unmittelbarer Nähe zum Bahnhof Winterthur, zur charmanten Altstadt und den zahlreichen Museen entsteht eine außergewöhnliche Wohnung mit höchstem Ausbaustandard in einem wunderschönen englischen Garten mit altem Baumbestand.Das Gebäude befindet sich in prominenter Lage, leicht erhöht am Eingang zur Repräsentationsmeile „Lindstrasse“. Durch die markante Architektur und die repräsentative Lage ist das „Lindeneck“ in Winterthur stadtbekannt. Das Grundstück mit seinem historischen Villengarten liegt direkt neben dem Kantonsspital Winterthur.Die Wohnung ist bequem über einen Aufzug mit privatem Zugang erreichbar. Sie verfügt über ein Master-Bedroom mit en-suite-Bad und Dusche. Ein weiteres Schlafzimmer mit en-suite-Bad, ausgestattet mit einer Badewanne, bietet zudem zwei separate Reduits/Garderoben. Ein zusätzliches Zimmer kann als Ankleide- oder Arbeitszimmer genutzt werden. Ein stilvolles Gäste-WC ist ebenfalls vorhanden. Alle Nassräume sind mit Oberlichtern versehen, die für ein angenehmes Tageslicht sorgen. Der praktische Waschturm mit Waschmaschine und Trockner ist in einem weiteren Reduit untergebracht.Das riesige, lichtdurchflutete Wohnzimmer mit großen Panoramafenstern bietet zusammen mit dem offenen Küchen- und Essbereich über 65 m² Wohnfläche. Ein großer Kamin sorgt für eine behagliche Atmosphäre. Die luxuriöse Wohnküche ist mit modernsten Geräten ausgestattet, darunter ein großzügiger Kühlschrank, Gefrierschrank, Backofen und Steamer. Die großzügige Kochinsel ist mit einem hochwertigen Bora-Induktionskochfeld versehen.In allen Räumen wurde edles, helles Eichenparkett verlegt. Die Badezimmerwände sind mit exklusiven Materialien verkleidet, was diese Wohnung zu einem einzigartigen Objekt mit Eigentumsstandard macht.Zusätzlich bietet die Wohnung einen geräumigen Kellerraum (ein weiterer Raum steht bei Bedarf zur Verfügung). Ein spektakuläres Highlight ist der Zugang zum Dachgarten, der von einem Landschaftsarchitekten liebevoll gestaltet wurde. Hier können Sie auf einer großen Fläche entspannte Grillabende genießen oder einfach die Seele baumeln lassen.Einkaufsmöglichkeiten, Restaurants, Apotheken und Fitnesscenter befinden sich in unmittelbarer Nähe. Der Bahnhof Winterthur ist nur etwa 400 m entfernt und in vier Gehminuten erreichbar. Mit den öffentlichen Verkehrsmitteln sind Sie in wenigen Minuten in Zürich, und auch die Autobahn ist schnell erreichbar.Die gezeigten Bilder dienen der Visualisierung und repräsentieren den möglichen Ausbaustandard.Für weitere Informationen stehen wir Ihnen gerne über das Kontaktformular zur Verfügung."
"1727116426-23","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","Preis auf Anfrage","","4.5 Zimmer, 150m², Preis auf Anfrage Lindstrasse 16, 8400 WinterthurExklusive Wohnung in erstklassiger Lage mit luxuriösem Ausbaustandard In unmittelbarer Nähe zum Bahnhof Winterthur, zur charmanten Altstadt und den zahlreichen Museen entsteht eine außergewöhnliche Wohnung mit höchstem Ausbaustandard in einem wunderschönen englischen Garten mit altem Baumbestand.Das Gebäude befindet sich in prominenter Lage, leicht erhöht am Eingang zur Repräsentationsmeile „Lindstrasse“. Durch die markante Architektur und die repräsentative Lage ist das „Lindeneck“ in Winterthur stadtbekannt. Das Grundstück mit seinem historischen Villengarten liegt direkt neben dem Kantonsspital Winterthur.Die Wohnung ist bequem über einen Aufzug mit privatem Zugang erreichbar. Sie verfügt über ein Master-Bedroom mit en-suite-Bad und Dusche. Ein weiteres Schlafzimmer mit en-suite-Bad, ausgestattet mit einer Badewanne, bietet zudem zwei separate Reduits/Garderoben. Ein zusätzliches Zimmer kann als Ankleide- oder Arbeitszimmer genutzt werden. Ein stilvolles Gäste-WC ist ebenfalls vorhanden. Alle Nassräume sind mit Oberlichtern versehen, die für ein angenehmes Tageslicht sorgen. Der praktische Waschturm mit Waschmaschine und Trockner ist in einem weiteren Reduit untergebracht.Das riesige, lichtdurchflutete Wohnzimmer mit großen Panoramafenstern bietet zusammen mit dem offenen Küchen- und Essbereich über 65 m² Wohnfläche. Ein großer Kamin sorgt für eine behagliche Atmosphäre. Die luxuriöse Wohnküche ist mit modernsten Geräten ausgestattet, darunter ein großzügiger Kühlschrank, Gefrierschrank, Backofen und Steamer. Die großzügige Kochinsel ist mit einem hochwertigen Bora-Induktionskochfeld versehen.In allen Räumen wurde edles, helles Eichenparkett verlegt. Die Badezimmerwände sind mit exklusiven Materialien verkleidet, was diese Wohnung zu einem einzigartigen Objekt mit Eigentumsstandard macht.Zusätzlich bietet die Wohnung einen geräumigen Kellerraum (ein weiterer Raum steht bei Bedarf zur Verfügung). Ein spektakuläres Highlight ist der Zugang zum Dachgarten, der von einem Landschaftsarchitekten liebevoll gestaltet wurde. Hier können Sie auf einer großen Fläche entspannte Grillabende genießen oder einfach die Seele baumeln lassen.Einkaufsmöglichkeiten, Restaurants, Apotheken und Fitnesscenter befinden sich in unmittelbarer Nähe. Der Bahnhof Winterthur ist nur etwa 400 m entfernt und in vier Gehminuten erreichbar. Mit den öffentlichen Verkehrsmitteln sind Sie in wenigen Minuten in Zürich, und auch die Autobahn ist schnell erreichbar.Die gezeigten Bilder dienen der Visualisierung und repräsentieren den möglichen Ausbaustandard.Für weitere Informationen stehen wir Ihnen gerne über das Kontaktformular zur Verfügung."
"1727116426-24","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","","Exklusive Wohnung in erstklassiger Lage mit luxuriösem Ausbaustandard","4.5 Zimmer, 150m², Preis auf Anfrage Lindstrasse 16, 8400 WinterthurExklusive Wohnung in erstklassiger Lage mit luxuriösem Ausbaustandard In unmittelbarer Nähe zum Bahnhof Winterthur, zur charmanten Altstadt und den zahlreichen Museen entsteht eine außergewöhnliche Wohnung mit höchstem Ausbaustandard in einem wunderschönen englischen Garten mit altem Baumbestand.Das Gebäude befindet sich in prominenter Lage, leicht erhöht am Eingang zur Repräsentationsmeile „Lindstrasse“. Durch die markante Architektur und die repräsentative Lage ist das „Lindeneck“ in Winterthur stadtbekannt. Das Grundstück mit seinem historischen Villengarten liegt direkt neben dem Kantonsspital Winterthur.Die Wohnung ist bequem über einen Aufzug mit privatem Zugang erreichbar. Sie verfügt über ein Master-Bedroom mit en-suite-Bad und Dusche. Ein weiteres Schlafzimmer mit en-suite-Bad, ausgestattet mit einer Badewanne, bietet zudem zwei separate Reduits/Garderoben. Ein zusätzliches Zimmer kann als Ankleide- oder Arbeitszimmer genutzt werden. Ein stilvolles Gäste-WC ist ebenfalls vorhanden. Alle Nassräume sind mit Oberlichtern versehen, die für ein angenehmes Tageslicht sorgen. Der praktische Waschturm mit Waschmaschine und Trockner ist in einem weiteren Reduit untergebracht.Das riesige, lichtdurchflutete Wohnzimmer mit großen Panoramafenstern bietet zusammen mit dem offenen Küchen- und Essbereich über 65 m² Wohnfläche. Ein großer Kamin sorgt für eine behagliche Atmosphäre. Die luxuriöse Wohnküche ist mit modernsten Geräten ausgestattet, darunter ein großzügiger Kühlschrank, Gefrierschrank, Backofen und Steamer. Die großzügige Kochinsel ist mit einem hochwertigen Bora-Induktionskochfeld versehen.In allen Räumen wurde edles, helles Eichenparkett verlegt. Die Badezimmerwände sind mit exklusiven Materialien verkleidet, was diese Wohnung zu einem einzigartigen Objekt mit Eigentumsstandard macht.Zusätzlich bietet die Wohnung einen geräumigen Kellerraum (ein weiterer Raum steht bei Bedarf zur Verfügung). Ein spektakuläres Highlight ist der Zugang zum Dachgarten, der von einem Landschaftsarchitekten liebevoll gestaltet wurde. Hier können Sie auf einer großen Fläche entspannte Grillabende genießen oder einfach die Seele baumeln lassen.Einkaufsmöglichkeiten, Restaurants, Apotheken und Fitnesscenter befinden sich in unmittelbarer Nähe. Der Bahnhof Winterthur ist nur etwa 400 m entfernt und in vier Gehminuten erreichbar. Mit den öffentlichen Verkehrsmitteln sind Sie in wenigen Minuten in Zürich, und auch die Autobahn ist schnell erreichbar.Die gezeigten Bilder dienen der Visualisierung und repräsentieren den möglichen Ausbaustandard.Für weitere Informationen stehen wir Ihnen gerne über das Kontaktformular zur Verfügung."
"1727116426-25","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","1 Zimmer, CHF 895.–","","","","1 Zimmer, CHF 895.– 8400 Winterthurmodern möbliertes Zimmer in Winterthur (befristet) Wir vermieten per sofort ein möbliertes Zimmer in Winterthur.Maximal bis Ende Februar 2025 mietbar.Das Zimmer ist hell und modern eingerichtet. Folgende Möbel sind bereits vorhanden: Bett mit neuer Matratze und Bettbezug, Tisch mit Stuhl, Kleiderschrank, Lampen, Regal, LCD- TV, etc... Ebenfalls bieten wir ein kostenloses, sehr schnelles WLAN Internet an.Alle Nebenkosten sind im Mietzins bereites inklusive. Das heisst: Strom, Wasser und Heizung müssen Sie nicht extra bezahlen.Das Badezimmer und die Küche teilen Sie sich mit den freundlichen und ruhigen Mitbewohnern.Gerne zeigen wir Ihnen das Zimmer persönlich. Wir freuen uns auf Ihre Kontaktaufnahme."
"1727116426-26","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","8400 Winterthur","","","1 Zimmer, CHF 895.– 8400 Winterthurmodern möbliertes Zimmer in Winterthur (befristet) Wir vermieten per sofort ein möbliertes Zimmer in Winterthur.Maximal bis Ende Februar 2025 mietbar.Das Zimmer ist hell und modern eingerichtet. Folgende Möbel sind bereits vorhanden: Bett mit neuer Matratze und Bettbezug, Tisch mit Stuhl, Kleiderschrank, Lampen, Regal, LCD- TV, etc... Ebenfalls bieten wir ein kostenloses, sehr schnelles WLAN Internet an.Alle Nebenkosten sind im Mietzins bereites inklusive. Das heisst: Strom, Wasser und Heizung müssen Sie nicht extra bezahlen.Das Badezimmer und die Küche teilen Sie sich mit den freundlichen und ruhigen Mitbewohnern.Gerne zeigen wir Ihnen das Zimmer persönlich. Wir freuen uns auf Ihre Kontaktaufnahme."
"1727116426-27","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","CHF 895.–","","1 Zimmer, CHF 895.– 8400 Winterthurmodern möbliertes Zimmer in Winterthur (befristet) Wir vermieten per sofort ein möbliertes Zimmer in Winterthur.Maximal bis Ende Februar 2025 mietbar.Das Zimmer ist hell und modern eingerichtet. Folgende Möbel sind bereits vorhanden: Bett mit neuer Matratze und Bettbezug, Tisch mit Stuhl, Kleiderschrank, Lampen, Regal, LCD- TV, etc... Ebenfalls bieten wir ein kostenloses, sehr schnelles WLAN Internet an.Alle Nebenkosten sind im Mietzins bereites inklusive. Das heisst: Strom, Wasser und Heizung müssen Sie nicht extra bezahlen.Das Badezimmer und die Küche teilen Sie sich mit den freundlichen und ruhigen Mitbewohnern.Gerne zeigen wir Ihnen das Zimmer persönlich. Wir freuen uns auf Ihre Kontaktaufnahme."
"1727116426-28","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","","modern möbliertes Zimmer in Winterthur (befristet)","1 Zimmer, CHF 895.– 8400 Winterthurmodern möbliertes Zimmer in Winterthur (befristet) Wir vermieten per sofort ein möbliertes Zimmer in Winterthur.Maximal bis Ende Februar 2025 mietbar.Das Zimmer ist hell und modern eingerichtet. Folgende Möbel sind bereits vorhanden: Bett mit neuer Matratze und Bettbezug, Tisch mit Stuhl, Kleiderschrank, Lampen, Regal, LCD- TV, etc... Ebenfalls bieten wir ein kostenloses, sehr schnelles WLAN Internet an.Alle Nebenkosten sind im Mietzins bereites inklusive. Das heisst: Strom, Wasser und Heizung müssen Sie nicht extra bezahlen.Das Badezimmer und die Küche teilen Sie sich mit den freundlichen und ruhigen Mitbewohnern.Gerne zeigen wir Ihnen das Zimmer persönlich. Wir freuen uns auf Ihre Kontaktaufnahme."
"1727116426-29","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","3 Zimmer, 57m², CHF 1’650.–","","","","3 Zimmer, 57m², CHF 1’650.– Oberfeldstrasse 9, 8408 WinterthurGemütliche 3-Zimmer-Wohnung mit grossem Balkon zu vermieten Nahe der Sportanlage Flüeli vermieten wir per 1. November 2024 diese helle und gepflegte 3-Zimmer-Wohnung an sonniger und ruhiger Lage, angrenzend an das Naherholungsgebiet Brühlberg. Innen-Ausstattung:Das Wohn- und die Schlafzimmer sind mit Vinylböden, die Küche und das Badezimmer mit pflegeleichten Platten ausgelegt. Die Küche wurde 2022 saniert und wurde mit einem Glaskeramikkochfeld, Geschirrspülmaschine und einem Backofen ausgestattet. Das Badezimmer verfügt über eine Dusche. Der grosse Balkon lädt dazu ein, die Abendstunden gemütlich ausklingen zu lassen. Umgebung:Die Busstation Blumenau ist zu Fuss in ca. acht Minuten erreichbar. Mit dem Niederflurbus Nr. 2 gelangen Sie von der Busstation Blumenau in ca. acht Minuten an den Winterthurer Hauptbahnhof (S12 nach Zürich Hauptbahnhof in 19 Minuten). Einkaufsmöglichkeiten für den täglichen Bedarf befinden sich in der Nähe. Weitere Objekte finden Sie unter www.bodag.ch."
"1727116426-30","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","Oberfeldstrasse 9, 8408 Winterthur","","","3 Zimmer, 57m², CHF 1’650.– Oberfeldstrasse 9, 8408 WinterthurGemütliche 3-Zimmer-Wohnung mit grossem Balkon zu vermieten Nahe der Sportanlage Flüeli vermieten wir per 1. November 2024 diese helle und gepflegte 3-Zimmer-Wohnung an sonniger und ruhiger Lage, angrenzend an das Naherholungsgebiet Brühlberg. Innen-Ausstattung:Das Wohn- und die Schlafzimmer sind mit Vinylböden, die Küche und das Badezimmer mit pflegeleichten Platten ausgelegt. Die Küche wurde 2022 saniert und wurde mit einem Glaskeramikkochfeld, Geschirrspülmaschine und einem Backofen ausgestattet. Das Badezimmer verfügt über eine Dusche. Der grosse Balkon lädt dazu ein, die Abendstunden gemütlich ausklingen zu lassen. Umgebung:Die Busstation Blumenau ist zu Fuss in ca. acht Minuten erreichbar. Mit dem Niederflurbus Nr. 2 gelangen Sie von der Busstation Blumenau in ca. acht Minuten an den Winterthurer Hauptbahnhof (S12 nach Zürich Hauptbahnhof in 19 Minuten). Einkaufsmöglichkeiten für den täglichen Bedarf befinden sich in der Nähe. Weitere Objekte finden Sie unter www.bodag.ch."
"1727116426-31","https://www.immoscout24.ch/de/wohnung/mieten/ort-winterthur?pn=7","","","CHF 1’650.–","","3 Zimmer, 57m², CHF 1’650.– Oberfeldstrasse 9, 8408 WinterthurGemütliche 3-Zimmer-Wohnung mit grossem Balkon zu vermieten Nahe der Sportanlage Flüeli vermieten wir per 1. November 2024 diese helle und gepflegte 3-Zimmer-Wohnung an sonniger und ruhiger Lage, angrenzend an das Naherholungsgebiet Brühlberg. Innen-Ausstattung:Das Wohn- und die Schlafzimmer sind mit Vinylböden, die Küche und das Badezimmer mit pflegeleichten Platten ausgelegt. Die Küche wurde 2022 saniert und wurde mit einem Glaskeramikkochfeld, Geschirrspülmaschine und einem Backofen ausgestattet. Das Badezimmer verfügt über eine Dusche. Der grosse Balkon lädt dazu ein, die Abendstunden gemütlich ausklingen zu lassen. Umgebung:Die Busstation Blumenau ist zu Fuss in ca. acht Minuten erreichbar. Mit dem Niederflurbus Nr. 2 gelangen Sie von der Busstation Blumenau in ca. acht Minuten an den Winterthurer Hauptbahnhof (S12 nach Zürich Hauptbahnhof in 19 Minuten). Einkaufsmöglichkeiten für den täglichen Bedarf befinden sich in der Nähe. Weitere Objekte finden Sie unter www.bodag.ch."
